id_TMDB,id_IMDB,titulo,titulo_original,sinopse,duracao,ano,classificacao,situacao,idioma_original,orcamento,receita,num_oscars
10207,tt0139462,Uma Carta de Amor,Message in a Bottle,"Ao caminhar pela praia, Theresa Osborne (Robin Wright) encontra uma garrafa com uma carta romântica e extremamente sincera, pois era também uma despedida, um adeus. Ela fica tão impressionada que usa os meios que dispõe trabalhando como jornalista em Chicago e tenta saber quem escreveu a carta. Ela então descobre que foi escrita por Garret Blake (Kevin Costner), um construtor de barcos da Carolina do Norte, para Catherine (Susan Brightbill), sua esposa, e, ao conhecê-lo, fica sabendo que Catherine faleceu precocemente. Em pouco tempo surge uma atração mútua entre Theresa e Garret, mas os fantasmas que ele carrega não permitem que ele viva este novo amor por completo.",131,1999,United States:PG-13,Released,en,80000000,118880016,0.0
610253,tt10665338,Halloween Kills: O Terror Continua,Halloween Kills,"Laurie Strode acredita que enfim venceu a luta contra Michael Myers, mas é surpreendida pelo seu retorno. Determinada a pôr um ponto final em seus ataques, ela e outros sobreviventes decidem enfrentá-lo e acabar com o ciclo de uma vez por todas.",106,2021,United States:R,Released,en,20000000,118852075,0.0
316727,tt4094724,12 Horas para Sobreviver: O Ano da Eleição,The Purge: Election Year,"Faz dois anos desde que Barnes se conteve de praticar um imperdoável ato de vingança na Noite do Crime, as 12 horas sem lei. Esse ano, o ritual será na véspera de uma acirrada eleição presidencial, com o país dividido entre os que são pró e contra a Noite do Crime. Como chefe de segurança da senadora Charlie Roan, a missão de Leo é protegê-la durante sua polêmica e contestada campanha para presidente. Mas quando uma traição os obriga a ir para as ruas de Washington, bem na noite em que não existe ajuda, eles precisam sobreviver ou serem ambos sacrificados por seus pecados contra o estado.",109,2016,United States:TV-14::(LV),Released,en,10000000,118587880,0.0
10438,tt0106375,Beethoven 2,Beethoven's 2nd,"Beethoven arruma uma namorada, Missy, e deste ""enlace"" nascem quatro filhotes. Mas Regina (Debi Mazar), a dona legal de Missy, separa o ""casal"" de cães pois quer forçar que Brillo, seu ex-marido e dono de Missy, lhe pague 50 mil dólares para devolvê-la. Mas Beethoven e a família Newton vão fazer todo o possível para libertarem Missy de Regina.",89,1993,United States:PG,Released,en,15000000,118243066,0.0
9955,tt0445934,Escorregando para a Glória,Blades of Glory,"Na patinação no gelo em duplas o sucesso depende de uma mistura perfeita de força e sofisticação, coragem e arte, músculos e refinamento. O campeonato mundial do esporte costumava ocorrer em um universo elegante, até a explosão da rivalidade entre o astro Chazz Michael Michaels (Will Ferrell) e do garoto prodígio Jimmy MacElroy (Jon Heder). Chad e Jimmy já se enfrentaram em campeonatos anteriores, mas a rivalidade faz com que briguem em plena pista de patinação, o que faz com que o mascote seja incendiado. Como resultado, ambos são expulsos do esporte. Três anos e meio depois, ambos ainda não se adequaram fora do esporte. É quando eles decidem se reunir para realizar algo inédito: ser a 1ª dupla de homens da história da patinação no gelo.",93,2007,United States:TV-PG::(DLS),Released,en,53000000,118200000,0.0
356305,tt4501244,Tinha Que Ser Ele?,Why Him?,"Durante as férias, Ned (Bryan Cranston) um pai superprotetor e sua família visitam a filha na Universidade de Stanford, onde ele encontra seu maior pesadelo: o bem-intencionado, mas socialmente desajeitado namorado de sua filha, um bilionário do Vale do Silício, Laird (James Franco). O certinho Ned acha que Laird, que não tem absolutamente nenhum filtro, é um par extremamente inadequado para sua filha. A rivalidade e o nível de pânico de Ned se intensificam quando ele se encontra cada vez mais fora de sintonia no glamoroso centro de alta tecnologia, e descobre que Laird está prestes a pedir sua filha em casamento.",111,2016,United States:R,Released,en,38000000,118102725,0.0
3933,tt0121164,A Noiva Cadáver,Corpse Bride,"As famílias de Victor e Victoria estão arranjando seu casamento. Nervoso com a cerimônia, Victor vai sozinho à floresta para ensaiar seus votos. No entanto, o que ele pensava ser um tronco de árvore na verdade é o braço esquelético de Emily, uma noiva que foi assassinada depois de fugir com seu amor. Convencida que Victor acabara de lhe pedir a mão em casamento, Emily o leva para o mundo dos mortos, mas ele precisa retornar rapidamente antes que Victoria se case com o malvado Lorde Barkis.",77,2005,United States:PG,Released,en,40000000,118090836,0.0
10003,tt0120053,O Santo,The Saint,"Simon Templar é contratado pelo magnata do petróleo russo Ivan Tretiak para roubar uma fórmula secreta. Ele seduz a cientista Emma Russell e consegue a informação, mas a fórmula estava incompleta. Agora, Tretiak quer matar Templar e sequestrar Emma.",116,1997,United States:PG-13,Released,en,68000000,118063304,0.0
200,tt0120844,Jornada nas Estrelas: Insurreição,Star Trek: Insurrection,"No planeta Ba'ku, com apenas 600 habitantes, uma estação arqueológica da Federação em conjunto com a raça So'na é atacada pelo tenente-comandante Data, enviado para observações. Mandado para investigar, Picard recebe a ordem de atacar o planeta, mas ele se rebela. O motivo do ataque: os So'na e a Federação querem a fonte da juventude que existe em Ba'ku.",103,1998,United States:PG,Released,en,70000000,118000000,0.0
149870,tt2013293,Vidas ao Vento,風立ちぬ,"No interior do Japão, o jovem Jiro Horikoshi sonha em voar em um avião com formato de pássaro. Realizar esse sonho torna-se a meta de sua vida. Durante sua jornada, ele conhece a encantadora Naoko, por quem se apaixona. Porém, quando ela adoece, o destino dele fica incerto.",126,2013,United States:PG-13,Released,ja,30000000,117932401,0.0
76649,tt1921064,Pompeia,Pompeii,"Alguns dias antes da lendária erupção do monte Vesúvio, o escravo Milo está preso dentro de um navio, em direção à Nápoles. Ele vai fazer de tudo para escapar e salvar a mulher que ama, além de ajudar o seu melhor amigo, um gladiador que está em dificuldades no interior do Coliseu.",105,2014,United States:PG-13,Released,en,100000000,117831631,0.0
264999,tt2268016,Magic Mike XXL,Magic Mike XXL,"Após um tempo fora de cena, Mike (Channing Tatum), se reúne novamente com antigos colegas, como Richie (Joe Manganiello) e Ken (Matt Bomer), em uma ""road trip"". O destino é Myrtle Beach, em Miami, onde o grupo pretende fazer uma última grande turnê de despedida.",115,2015,United States:R,Released,en,14800000,117813057,0.0
8271,tt0486822,Paranóia,Disturbia,"O jovem Kale está em prisão domiciliar por três meses. Em meio ao tédio, ele adquire a prática de espionar a vida alheia e conhece a Ashley, sua linda vizinha. Até que um dia eles começam a suspeitar que o morador da casa ao lado seja um assassino.",105,2007,United States:R,Released,en,20000000,117760134,0.0
11001,tt0181316,Um Tira Muito Suspeito,Blue Streak,"Antes de ser preso, o ladrão de joias Logan esconde um valioso diamante num prédio em construção. Agora ele está livre, mas o prédio virou um distrito policial. Com seus conhecimentos criminais, Logan se faz passar por tira, tem uma meteórica carreira na polícia e se mete numa confusão.",93,1999,United States:PG-13,Released,en,65000000,117758500,0.0
10731,tt0109446,O Cliente,The Client,Um menino corre risco de vida depois de acidentalmente descobrir informação vital sobre a morte de um político. Ele conta apenas com a ajuda de uma advogada que tenta protegê-lo da máfia e do FBI.,119,1994,United States:PG-13,Released,en,45000000,117615211,0.0
10145,tt0356618,Os Esquecidos,The Forgotten,"Telly Paretta é uma mãe que luta para lidar com a perda de seu filho de 8 anos de idade. Ela fica atordoada quando seu psiquiatra revela que ela criou oito anos de memórias sobre um filho que ela nunca teve. Porém, quando ela conhece um homem que teve uma experiência semelhante, Telly embarca em uma busca para provar a existência de seu filho e sua sanidade.",91,2004,United States:PG-13,Released,en,42000000,117592831,0.0
445571,tt2704998,A Noite do Jogo,Game Night,"Max e Annie participam de um grupo de casais que organizam noites de jogos. Quando o irmão de Max, Brooks, chega, ele decide organizar uma festa com os temas assassinato e mistério. No entanto, Brooks é sequestrado de verdade, mas o grupo acredita que tudo faz parte da misteriosa brincadeira. Os seis amigos competitivos precisam resolver o caso para vencer o jogo, cujo rumo vai se tornando cada vez mais inesperado.",100,2018,"United States:TV-14::(DLSV, TV rating)",Released,en,37000000,117501013,0.0
9476,tt0183790,Coração de Cavaleiro,A Knight's Tale,"Após seu mestre morrer subitamente, o jovem William, um valoroso escudeiro, resolve substituí-lo em uma competição envolvendo combate com lanças. Para tanto passa a treinar exaustivamente e consegue convencer Chauncer, um escritor, a forjar para ele uma nobre árvore genealógica.",132,2001,United States:PG-13,Released,en,65000000,117487473,0.0
171147,tt0092871,"Dennis, o Pimentinha",Dennis the Menace,"No Filme Online Dênis o Pimentinha, Dênis (Mason Gamble) é um garoto que inferniza a vizinhança e George Wilson (Walter Matthau), um vizinho aposentado, parece ser o alvo preferido do menino. Alice Mitchell (Lea Thompson), a mãe de Dênis, começou em um novo emprego e logo se vê obrigada a viajar com Henry (Robert Stanton), seu marido. Como a fama de Dênis é notória nenhuma babá quer ficar tomando conta do garoto, mas Martha Wilson (Joan Plowright), a esposa de George, se prontifica em cuidar de Dênis. Isto deixa seu marido desesperado, mas o pior ainda está por vir quando Dênis “colabora” na reunião que os Wilson fazem para comemorar um prêmio de jardinagem, ganho por George.",94,1987,United States:G,Released,en,35000000,117270765,0.0
12139,tt0106701,"Dennis, O Pimentinha",Dennis the Menace,"A Sra. Wilson aceita hospedar o pestinha Dennis em sua casa enquanto os pais dele viajam. Ela só não imagina que o garoto é capaz de tantas travessuras, incluindo a destruição do premiado jardim que seu marido, o Sr. Wilson, cultiva há décadas.",94,1993,United States:PG,Released,en,35000000,117270765,0.0
1366,tt0075148,Rocky: Um Lutador,Rocky,"Rocky Balboa, um pequeno boxeador da classe trabalhadora da Filadélfia, é arbitrariamente escolhido para lutar contra o campeão dos pesos pesados, Apollo Creed, quando o adversário do invicto lutador agendado para a luta é ferido. Durante o treinamento com o mal-humorado Mickey Goldmill, Rocky timidamente começa um relacionamento com Adrian, a invisível irmã de Paulie, seu amigo empacotador de carne.",119,1976,United States:TV-PG,Released,en,1000000,117235147,3.0
16290,tt1116184,Jackass 3,Jackass 3D,"Os amigos liderados por Johnny Knoxville exploram o limite do bom gosto com esquetes e brincadeiras obscenas, nojentas e grotescas. Essas pegadinhas, punições corporais e acrobacias insanas não são para aqueles que têm o estômago fraco.",94,2010,"United States:TV-MA::(LSV, TV Rating)",Released,en,20000000,117224271,0.0
55787,tt1067583,Água para Elefantes,Water for Elephants,"Jacob Jankowski é um estudante de veterinária que está perto de se formar quando uma tragédia o força a abandonar a escola. Sem ter pra onde ir, ele pega um trem que pertence a um circo itinerante. Jacob consegue um emprego como tratador de animais e conhece Marlena, uma bela artista de circo. A compaixão que ambos sentem por um elefante especial chamado Rosie, os leva a se apaixonar, mas August, o marido de Marlena, se coloca no caminho deles.",115,2011,United States:PG-13,Released,en,38000000,117094902,0.0
15189,tt0785006,Um Hotel bom pra Cachorro,Hotel for Dogs,"O humor está à solta neste sucesso de bilheteria que ""vai fazer todo mundo pedir mais."" Quando Andi e Bruce precisam de algum lugar para esconder seu cachorro, Friday, eles transformam um hotel abandonado em um lugar onde nenhum animal perdido é rejeitado. Repleto de adoráveis cães, um grupo de garotos espertos e objetos engenhosos, esta comovente aventura vai fazer todo mundo pensar: quem deixou os cachorros entrarem?",100,2009,United States:TV-G,Released,en,35000000,117000198,0.0
82654,tt1588173,Meu Namorado é um Zumbi,Warm Bodies,"Em um mundo pós-apocalíptico, um zumbi romântico se apaixona por uma humana, e o envolvimento deles cria uma reação em cadeia. Ele quer provar que os zumbis podem mudar, mas o cenário indica uma batalha entre os vivos e os mortos-vivos.",97,2013,United States:PG-13,Released,en,35000000,116980662,0.0
866,tt0308644,Em Busca da Terra do Nunca,Finding Neverland,"J.M. Barrie (Johnny Depp) é um bem-sucedido autor de peças teatrais, que apesar da fama que possui está enfrentando problemas com seu trabalho mais recente, que não foi bem recebido pelo público. Em busca de inspiração para uma nova peça, Barrie a encontra ao fazer sua caminhada diária pelos jardins Kensington, em Londres. É lá que ele conhece a família Davies, formada por Sylvia (Kate Winslet), que enviuvou recentemente, e seus quatro filhos. Barrie logo se torna amigo da família, ensinando às crianças alguns truques e criando histórias fantásticas para eles, envolvendo castelos, reis, piratas, vaqueiros e naufrágios. Inspirado por esta convivência, Barrie cria seu trabalho de maior sucesso: Peter Pan.",106,2004,United States:PG,Released,en,25000000,116766556,1.0
